Ano;Cód Area;Área;Cód. IES;Nome da IES;Cod. Município;Nome do Município;UF do Curso;Inscritos;Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Bruta - Geral;Nota Padronizada - Geral;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;4106902;CURITIBA;PR;53;48;"59,7";3;"57,4";"4,1";58;"3,9";"3,832";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;4118501;PATO BRANCO;PR;64;53;"56,6";"2,5";"50,6";"3,3";"52,1";"3,1";"3,115";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);591;UNIVERSIDADE FEDERAL DE SÃO PAULO;3518800;GUARULHOS;SP;62;41;"62,9";"3,5";"53,7";"3,7";56;"3,7";"3,627";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);592;UNIVERSIDADE FEDERAL DE LAVRAS;3138203;LAVRAS;MG;39;37;"62,8";"3,5";"51,9";"3,5";"54,7";"3,5";"3,465";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);596;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;3121605;DIAMANTINA;MG;10;9;"63,6";"3,6";"62,1";"4,6";"62,4";"4,5";"4,378";5;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);597;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;3170107;UBERABA;MG;21;20;"64,8";"3,8";"57,1";"4,1";59;4;"3,984";5;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;4104808;CASCAVEL;PR;20;16;"65,4";"3,8";"52,8";"3,6";56;"3,6";"3,638";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;4108304;FOZ DO IGUACU;PR;20;17;"56,7";"2,6";"46,3";"2,8";"48,9";"2,7";"2,748";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;4114609;MARECHAL CANDIDO RONDON;PR;18;14;"61,3";"3,2";"49,2";"3,2";"52,3";"3,1";"3,173";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);614;FACULDADE DE FILOSOFIA SANTA DOROTÉIA;3303401;NOVA FRIBURGO;RJ;11;11;63;"3,5";"43,2";"2,5";"48,2";"2,6";"2,713";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);621;CENTRO UNIVERSITÁRIO CESMAC;2704302;MACEIO;AL;50;37;48;"1,3";"35,1";"1,5";"38,3";"1,3";"1,448";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);626;FACULDADE CENECISTA DE OSÓRIO;4313508;OSORIO;RS;30;29;"57,8";"2,7";"43,9";"2,5";"47,4";"2,5";"2,581";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);634;UNIVERSIDADE FEDERAL DE PELOTAS;4314407;PELOTAS;RS;7;6;"63,9";"3,6";"63,9";"4,9";"63,9";"4,7";"4,548";5;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);641;CENTRO UNIVERSITÁRIO LA SALLE;4304606;CANOAS;RS;9;8;"51,5";"1,8";"44,9";"2,6";"46,6";"2,4";"2,431";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);663;UNIVERSIDADE SALGADO DE OLIVEIRA;3304904;SAO GONCALO;RJ;15;15;"61,1";"3,2";"45,5";"2,7";"49,4";"2,8";"2,839";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);665;UNIVERSIDADE DE TAUBATÉ;3554102;TAUBATE;SP;29;22;"59,5";3;"46,9";"2,9";50;"2,8";"2,898";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;2910800;FEIRA DE SANTANA;BA;36;29;"57,7";"2,7";"46,3";"2,8";"49,1";"2,7";"2,779";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);671;UNIVERSIDADE ANHANGUERA - UNIDERP;5002704;CAMPO GRANDE;MS;483;371;"52,4";"1,9";"32,9";"1,2";"37,8";"1,2";"1,418";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);674;CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO;2611002;PETROLANDIA;PE;23;21;48;"1,3";"32,4";"1,2";"36,3";1;"1,211";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);685;FACULDADE DE FORMAÇÃO DE PROFESSORES DE BELO JARDIM;2601706;BELO JARDIM;PE;3;3;"49,7";"1,5";"39,2";2;"41,9";"1,8";"1,873";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);688;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;2933307;VITORIA DA CONQUISTA;BA;28;19;"60,8";"3,2";"45,2";"2,7";"49,1";"2,7";"2,801";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;5001102;AQUIDAUANA;MS;31;20;55;"2,3";"36,9";"1,7";"41,4";"1,7";"1,865";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;5002704;CAMPO GRANDE;MS;20;16;"50,3";"1,6";"53,3";"3,6";"52,6";"3,2";"3,119";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;5003207;CORUMBA;MS;17;15;"56,1";"2,5";"41,5";"2,3";"45,2";"2,2";"2,307";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;5008305;TRES LAGOAS;MS;6;5;"52,7";2;"34,6";"1,4";"39,2";"1,4";"1,581";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);699;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1100205;PORTO VELHO;RO;10;9;"57,4";"2,7";"42,9";"2,4";"46,5";"2,4";"2,476";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);715;FAE CENTRO UNIVERSITÁRIO;4106902;CURITIBA;PR;18;15;"56,3";"2,5";"53,8";"3,7";"54,4";"3,4";"3,383";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);718;UNIVERSIDADE POTIGUAR;2408102;NATAL;RN;40;38;"52,5";"1,9";"40,7";"2,2";"43,7";2;"2,109";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;5100300;ALTO ARAGUAIA;MT;52;25;"44,4";"0,7";"30,3";"0,9";"33,8";"0,7";"0,892";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;5102504;CACERES;MT;69;59;"49,7";"1,5";"35,2";"1,5";"38,8";"1,4";"1,521";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;5103353;CONFRESA;MT;11;3;"26,3";0;"29,5";"0,9";"28,7";0;"0,638";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;5106752;PONTES E LACERDA;MT;28;21;"51,9";"1,9";"32,8";"1,2";"37,6";"1,2";"1,393";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;5107909;SINOP;MT;54;45;"57,3";"2,7";"45,3";"2,7";"48,3";"2,6";"2,679";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;4119905;PONTA GROSSA;PR;41;32;"52,8";2;"47,2";"2,9";"48,6";"2,7";"2,683";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);738;FACULDADES INTEGRADAS TERESA D´ÁVILA;3527207;LORENA;SP;17;16;"59,3";3;"47,7";3;"50,6";"2,9";"2,966";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;3201209;CACHOEIRO DE ITAPEMIRIM;ES;29;27;"54,4";"2,2";"36,2";"1,6";"40,8";"1,6";"1,781";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);745;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL;3550100;SAO MANUEL;SP;7;7;"55,8";"2,4";"43,9";"2,5";"46,9";"2,4";"2,505";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);746;UNIVERSIDADE REGIONAL DO CARIRI;2304202;CRATO;CE;35;21;"52,2";"1,9";"40,9";"2,2";"43,8";2;"2,113";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);750;CENTRO UNIVERSITÁRIO UNIRG;1709500;GURUPI;TO;25;19;"46,7";"1,1";"29,9";"0,9";"34,1";"0,7";"0,945";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);752;FACULDADE DE PARÁ DE MINAS;3147105;PARA DE MINAS;MG;6;0;;;;;;;;SC;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);753;FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL;2612208;SALGUEIRO;PE;37;22;"48,6";"1,4";"31,6";"1,1";"35,9";1;"1,164";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);756;UNIVERSIDADE ESTADUAL DO PIAUÍ;2207702;PARNAIBA;PI;28;24;"61,3";"3,2";42;"2,3";"46,8";"2,4";"2,539";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);756;UNIVERSIDADE ESTADUAL DO PIAUÍ;2208403;PIRIPIRI;PI;38;33;"50,6";"1,7";"31,7";"1,1";"36,5";1;"1,251";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);756;UNIVERSIDADE ESTADUAL DO PIAUÍ;2211001;TERESINA;PI;205;183;"51,7";"1,8";31;1;"36,2";1;"1,225";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);789;UNIVERSIDADE FEDERAL DE RORAIMA;1400100;BOA VISTA;RR;12;2;"42,8";"0,5";"26,9";"0,6";"30,9";"0,3";"0,539";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);793;Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL;3550308;SAO PAULO;SP;19;19;"57,1";"2,6";"40,1";"2,1";"44,4";"2,1";"2,223";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;5108402;VARZEA GRANDE;MT;9;9;51;"1,7";"35,1";"1,5";"39,1";"1,4";"1,561";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);803;FACULDADE INTERAÇÃO AMERICANA;3548708;SAO BERNARDO DO CAMPO;SP;10;10;"57,1";"2,6";"41,7";"2,3";"45,5";"2,2";"2,356";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE;5212501;LUZIANIA;GO;11;11;56;"2,5";"32,1";"1,2";"38,1";"1,3";"1,487";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);830;UNIVERSIDADE FEDERAL DO AMAPÁ;1600303;MACAPA;AP;19;16;49;"1,4";"47,8";3;"48,1";"2,6";"2,59";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);833;FACULDADES INTEGRADAS DE ARIQUEMES;1100023;ARIQUEMES;RO;20;18;"50,5";"1,6";33;"1,3";"37,4";"1,2";"1,361";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);913;FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR;5006309;PARANAIBA;MS;5;5;"44,4";"0,7";"36,2";"1,6";"38,3";"1,3";"1,411";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1012;FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA;2600104;AFOGADOS DA INGAZEIRA;PE;18;17;"50,7";"1,7";"34,7";"1,5";"38,7";"1,3";"1,513";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;5002704;CAMPO GRANDE;MS;26;22;"60,3";"3,1";"43,3";"2,5";"47,6";"2,5";"2,621";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;5002902;CASSILANDIA;MS;20;17;52;"1,9";"35,3";"1,5";"39,5";"1,4";"1,617";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;5003702;DOURADOS;MS;24;21;"45,4";"0,9";"37,2";"1,7";"39,2";"1,4";"1,534";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;5005004;JARDIM;MS;26;20;"41,5";"0,3";"31,3";"1,1";"33,9";"0,7";"0,877";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1034;UNIÃO DE ESCOLAS SUPERIORES DA FUNESO;2609600;OLINDA;PE;50;41;"46,1";1;"28,7";"0,8";"33,1";"0,6";"0,82";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1041;CENTRO UNIVERSITÁRIO UNIVATES;4311403;LAJEADO;RS;8;7;"65,3";"3,8";"56,4";4;"58,6";4;"3,947";5;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1045;CENTRO UNIVERSITÁRIO ANHANGÜERA;3539301;PIRASSUNUNGA;SP;19;17;"56,9";"2,6";"34,4";"1,4";40;"1,5";"1,719";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1046;UNIÃO DAS FACULDADES DOS GRANDES LAGOS;3549805;SAO JOSE DO RIO PRETO;SP;17;16;60;"3,1";"48,6";"3,1";"51,5";3;"3,075";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1086;FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE;1100064;COLORADO DO OESTE;RO;14;14;"46,9";"1,1";"31,2";"1,1";"35,2";"0,9";"1,068";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1096;FACULDADE DE PRESIDENTE EPITÁCIO - FAPE;3541307;PRESIDENTE EPITACIO;SP;16;16;"57,8";"2,7";"36,2";"1,6";"41,6";"1,7";"1,91";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1122;FACULDADE REGES DE OSVALDO CRUZ;3534609;OSVALDO CRUZ;SP;19;19;"49,6";"1,5";"33,1";"1,3";"37,2";"1,1";"1,328";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;3523909;ITU;SP;4;3;"55,7";"2,4";"48,6";"3,1";"50,4";"2,9";"2,913";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1153;UNIVERSIDADE CÂNDIDO MENDES;3304557;RIO DE JANEIRO;RJ;32;26;57;"2,6";40;"2,1";"44,2";"2,1";"2,205";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1156;FACULDADE CENECISTA DE ITABORAÍ;3301900;ITABORAI;RJ;19;18;"53,3";"2,1";"38,4";"1,9";"42,2";"1,8";"1,936";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1185;CENTRO UNIVERSITÁRIO JORGE AMADO;2927408;SALVADOR;BA;18;14;"46,4";1;"28,8";"0,8";"33,2";"0,6";"0,841";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1189;UNIVERSIDADE DO PLANALTO CATARINENSE;4209300;LAGES;SC;4;4;"48,7";"1,4";"53,5";"3,6";"52,3";"3,2";"3,08";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1213;FACULDADE FLEMING;3509502;CAMPINAS;SP;16;15;"57,9";"2,7";"40,4";"2,1";"44,8";"2,2";"2,282";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1257;"FACULDADE DE ADMINISTRAÇÃO, CIÊNCIAS, EDUCAÇÃO E LETRAS";4106902;CURITIBA;PR;25;23;"49,7";"1,5";"41,6";"2,3";"43,6";2;"2,079";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1258;FACULDADE ANHANGUERA DE CASCAVEL;4104808;CASCAVEL;PR;11;11;"55,6";"2,4";38;"1,8";"42,4";"1,8";"1,985";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1266;FACULDADES INTEGRADAS URUBUPUNGÁ;3537404;PEREIRA BARRETO;SP;19;17;"53,2";2;"35,9";"1,6";"40,2";"1,5";"1,711";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1270;CENTRO UNIVERSITÁRIO UNISEB;3543402;RIBEIRAO PRETO;SP;351;283;"53,4";"2,1";"37,2";"1,7";"41,3";"1,7";"1,833";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1273;FACULDADE CAMPO LIMPO PAULISTA;3509601;CAMPO LIMPO PAULISTA;SP;36;34;"46,2";1;"33,8";"1,4";"36,9";"1,1";"1,267";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;3515509;FERNANDOPOLIS;SP;29;26;"56,1";"2,5";"43,7";"2,5";"46,8";"2,4";"2,501";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1304;FACULDADES INTEGRADAS DE RIBEIRÃO PIRES;3543303;RIBEIRAO PIRES;SP;2;2;"56,4";"2,5";"36,3";"1,6";"41,3";"1,7";"1,86";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1310;FACULDADE DE AMERICANA;3501608;AMERICANA;SP;33;28;"58,3";"2,8";"40,9";"2,2";"45,2";"2,2";"2,335";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1326;FACULDADE CAPIXABA DA SERRA;3205002;SERRA;ES;11;11;"54,2";"2,2";"36,8";"1,7";"41,1";"1,7";"1,821";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1345;FACULDADE ANHANGUERA DE OSASCO;3534401;OSASCO;SP;12;7;"52,2";"1,9";"27,2";"0,6";"33,5";"0,6";"0,919";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1355;FACULDADES INTEGRADAS DE JAHU;3525300;JAU;SP;19;19;"63,1";"3,5";"51,5";"3,4";"54,4";"3,4";"3,436";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1359;FACULDADE CAPIXABA DE NOVA VENÉCIA;3203908;NOVA VENECIA;ES;20;19;"66,9";"4,1";"39,9";"2,1";"46,7";"2,4";"2,568";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1396;Centro Universitário Dinâmica das Cataratas;4108304;FOZ DO IGUACU;PR;23;16;"49,5";"1,5";"37,8";"1,8";"40,7";"1,6";"1,734";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1420;FACULDADES DE DRACENA;3514403;DRACENA;SP;14;13;"56,2";"2,5";"37,7";"1,8";"42,4";"1,8";"1,985";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1459;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS;3143104;MONTE CARMELO;MG;30;28;"45,7";"0,9";"29,7";"0,9";"33,7";"0,7";"0,896";1;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1465;FACULDADE DE RIBEIRÃO PRETO;3543402;RIBEIRAO PRETO;SP;97;84;"55,3";"2,4";"40,5";"2,1";"44,2";"2,1";"2,192";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1477;FACULDADE MICHELANGELO;5300108;BRASILIA;DF;9;9;"56,6";"2,5";"33,3";"1,3";"39,1";"1,4";"1,609";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1478;FACULDADE ANHANGUERA DE SÃO BERNARDO;3548708;SAO BERNARDO DO CAMPO;SP;36;31;"54,4";"2,2";"43,2";"2,5";46;"2,3";"2,396";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1499;FACULDADE ANHANGUERA DE TABOÃO DA SERRA;3552809;TABOAO DA SERRA;SP;52;36;"57,8";"2,7";"36,2";"1,6";"41,7";"1,7";"1,912";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1518;FACULDADE ANHANGUERA DE TAGUATINGA;5300108;BRASILIA;DF;55;33;"54,7";"2,3";"31,6";"1,1";"37,4";"1,2";"1,39";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1542;CENTRO UNIVERSITÁRIO GERALDO DI BIASE;3306305;VOLTA REDONDA;RJ;46;46;62;"3,4";"44,1";"2,6";"48,6";"2,7";"2,755";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1554;FACULDADES INTEGRADAS DO VALE DO RIBEIRA;3542602;REGISTRO;SP;15;14;"52,5";"1,9";"36,9";"1,7";"40,8";"1,6";"1,774";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1573;FACULDADE ALFREDO NASSER;5201405;APARECIDA DE GOIANIA;GO;19;19;"56,9";"2,6";"45,6";"2,7";"48,4";"2,6";"2,691";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1644;FACULDADE UNIME DE EDUCAÇÃO E COMUNICAÇÃO;2919207;LAURO DE FREITAS;BA;31;28;"59,2";"2,9";47;"2,9";"50,1";"2,9";"2,905";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1658;FACULDADE INTEGRADA DA GRANDE FORTALEZA;2304400;FORTALEZA;CE;22;20;"55,3";"2,4";"45,6";"2,7";48;"2,6";"2,632";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1676;FACULDADE SÃO MIGUEL;2611606;RECIFE;PE;27;26;"52,6";2;"40,5";"2,1";"43,5";2;"2,087";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1689;FACULDADE SANTA IZILDINHA;3550308;SAO PAULO;SP;15;10;"56,7";"2,6";"38,8";"1,9";"43,3";"1,9";"2,089";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1690;FACULDADE DE SÃO VICENTE;3551009;SAO VICENTE;SP;46;43;"56,5";"2,5";"39,9";"2,1";"44,1";"2,1";"2,185";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1701;FACULDADE MACHADO DE ASSIS;3304557;RIO DE JANEIRO;RJ;9;6;"53,9";"2,2";"39,5";2;"43,1";"1,9";"2,051";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1711;FACULDADE DE PRESIDENTE PRUDENTE;3541406;PRESIDENTE PRUDENTE;SP;4;4;"47,7";"1,2";"33,6";"1,3";"37,2";"1,1";"1,309";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1726;FACULDADE SANTA AMÉLIA;4119905;PONTA GROSSA;PR;34;32;"49,6";"1,5";42;"2,3";"43,9";2;"2,108";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1784;Faculdade Anhanguera de São Caetano;3548807;SAO CAETANO DO SUL;SP;16;11;"54,5";"2,2";"35,5";"1,6";"40,3";"1,5";"1,724";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;3106200;BELO HORIZONTE;MG;50;34;"58,9";"2,9";"42,3";"2,3";"46,4";"2,4";"2,479";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1823;INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ;1600303;MACAPA;AP;89;78;53;2;"33,3";"1,3";"38,3";"1,3";"1,48";2;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1831;FACULDADE CENTRO PAULISTA;3519600;IBITINGA;SP;3;3;"57,8";"2,7";37;"1,7";"42,2";"1,8";"1,98";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1852;FACULDADE SABERES;3205309;VITORIA;ES;51;48;52;"1,9";"42,5";"2,4";"44,9";"2,2";"2,247";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ;3132404;ITAJUBA;MG;25;23;"58,2";"2,8";"49,2";"3,1";"51,4";3;"3,053";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1870;FACULDADES INTEGRADAS REGIONAIS DE AVARÉ;3504503;AVARE;SP;12;12;"67,7";"4,2";"47,4";"2,9";"52,5";"3,2";"3,253";4;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1872;FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA;4106902;CURITIBA;PR;41;31;"54,3";"2,2";"41,3";"2,2";"44,6";"2,1";"2,221";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1909;FACULDADE PEREIRA DE FREITAS;3131307;IPATINGA;MG;39;38;"58,1";"2,8";"37,3";"1,8";"42,5";"1,8";"2,012";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1933;FACULDADE BIRIGUI;3506508;BIRIGUI;SP;8;8;55;"2,3";"39,3";2;"43,2";"1,9";"2,069";3;
2014;905;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);1938;FACULDADE GLOBAL DE UMUARAMA;4128104;UMUARAMA;PR;19;19;"53,3";"2,1";"37,7";"1,8";"41,6";"1,7";"1,873";2;
